post_id,persona_id,handle,created_at,post_type,visibility,source,title,body,metrics
P143-POST-002,P143,fin_p143_daily,2026-06-22T12:49:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 590,200원, 보유 종목 2개","{'like_count': 40, 'comment_count': 13, 'save_count': 15}"
P143-POST-003,P143,fin_p143_daily,2026-06-08T23:24:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 카페/간식,"{'like_count': 52, 'comment_count': 13, 'save_count': 20}"
P144-POST-001,P144,fin_p144_save,2026-06-23T21:29:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 18.0% 달성,"{'like_count': 27, 'comment_count': 5, 'save_count': 7}"
P144-POST-002,P144,fin_p144_save,2026-06-08T10:39:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 304,100원, 보유 종목 1개","{'like_count': 48, 'comment_count': 3, 'save_count': 18}"
P144-POST-003,P144,fin_p144_save,2026-06-12T11:01:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 9, 'comment_count': 1, 'save_count': 16}"
P145-POST-001,P145,fin_p145_flow,2026-06-21T08:46:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 8.5% 달성,"{'like_count': 79, 'comment_count': 2, 'save_count': 19}"
P145-POST-002,P145,fin_p145_flow,2026-06-10T08:04:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 211,200원, 보유 종목 2개","{'like_count': 6, 'comment_count': 12, 'save_count': 5}"
P145-POST-003,P145,fin_p145_flow,2026-06-12T21:53:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 36, 'comment_count': 12, 'save_count': 14}"
P146-POST-001,P146,fin_p146_flow,2026-06-20T08:54:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 15.4% 달성,"{'like_count': 60, 'comment_count': 10, 'save_count': 2}"
P146-POST-002,P146,fin_p146_flow,2026-06-27T08:20:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 288,100원, 보유 종목 1개","{'like_count': 72, 'comment_count': 4, 'save_count': 20}"
P146-POST-003,P146,fin_p146_flow,2026-06-19T09:24:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 53, 'comment_count': 2, 'save_count': 16}"
P147-POST-001,P147,fin_p147_young,2026-06-19T14:39:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 6.5% 달성,"{'like_count': 50, 'comment_count': 10, 'save_count': 12}"
P148-POST-001,P148,fin_p148_young,2026-06-21T19:21:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 13.7% 달성,"{'like_count': 71, 'comment_count': 14, 'save_count': 4}"
P148-POST-002,P148,fin_p148_young,2026-06-19T16:45:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 300,200원, 보유 종목 2개","{'like_count': 64, 'comment_count': 4, 'save_count': 3}"
P149-POST-001,P149,fin_p149_folio,2026-06-26T10:16:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 3.2% 달성,"{'like_count': 20, 'comment_count': 13, 'save_count': 2}"
P149-POST-002,P149,fin_p149_folio,2026-06-16T10:59:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 230,100원, 보유 종목 1개","{'like_count': 1, 'comment_count': 11, 'save_count': 8}"
P149-POST-003,P149,fin_p149_folio,2026-06-12T11:37:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 온라인쇼핑,"{'like_count': 7, 'comment_count': 14, 'save_count': 7}"
P150-POST-001,P150,fin_p150_daily,2026-06-26T23:28:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 8.1% 달성,"{'like_count': 21, 'comment_count': 10, 'save_count': 8}"
P150-POST-002,P150,fin_p150_daily,2026-06-16T19:54:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 312,100원, 보유 종목 1개","{'like_count': 71, 'comment_count': 8, 'save_count': 20}"
P150-POST-003,P150,fin_p150_daily,2026-06-11T20:32:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 온라인쇼핑,"{'like_count': 48, 'comment_count': 7, 'save_count': 4}"
P151-POST-001,P151,fin_p151_young,2026-06-23T19:01:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 13.2% 달성,"{'like_count': 66, 'comment_count': 8, 'save_count': 20}"
P151-POST-002,P151,fin_p151_young,2026-06-13T21:04:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 257,200원, 보유 종목 2개","{'like_count': 60, 'comment_count': 12, 'save_count': 17}"
P151-POST-003,P151,fin_p151_young,2026-06-27T15:26:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 온라인쇼핑,"{'like_count': 16, 'comment_count': 3, 'save_count': 16}"
P152-POST-001,P152,fin_p152_daily,2026-06-17T14:10:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 13.0% 달성,"{'like_count': 80, 'comment_count': 12, 'save_count': 3}"
P152-POST-002,P152,fin_p152_daily,2026-06-17T12:05:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 234,100원, 보유 종목 1개","{'like_count': 58, 'comment_count': 10, 'save_count': 20}"
P152-POST-003,P152,fin_p152_daily,2026-06-16T12:58:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 10, 'comment_count': 13, 'save_count': 3}"
P153-POST-001,P153,fin_p153_daily,2026-06-28T15:01:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 14.4% 달성,"{'like_count': 54, 'comment_count': 14, 'save_count': 20}"
P153-POST-002,P153,fin_p153_daily,2026-06-14T12:38:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 216,100원, 보유 종목 1개","{'like_count': 67, 'comment_count': 8, 'save_count': 10}"
P153-POST-003,P153,fin_p153_daily,2026-06-09T17:01:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 72, 'comment_count': 10, 'save_count': 10}"
P154-POST-001,P154,fin_p154_daily,2026-06-26T09:03:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 10.0% 달성,"{'like_count': 3, 'comment_count': 10, 'save_count': 11}"
P154-POST-002,P154,fin_p154_daily,2026-06-11T18:57:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 312,200원, 보유 종목 2개","{'like_count': 49, 'comment_count': 13, 'save_count': 0}"
P154-POST-003,P154,fin_p154_daily,2026-06-13T12:56:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 25, 'comment_count': 12, 'save_count': 15}"
P156-POST-001,P156,fin_p156_folio,2026-06-28T13:49:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 13.2% 달성,"{'like_count': 42, 'comment_count': 9, 'save_count': 15}"
P156-POST-002,P156,fin_p156_folio,2026-06-12T08:35:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 152,100원, 보유 종목 1개","{'like_count': 76, 'comment_count': 3, 'save_count': 5}"
P157-POST-001,P157,fin_p157_save,2026-06-16T09:56:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 8.7% 달성,"{'like_count': 8, 'comment_count': 4, 'save_count': 3}"
P157-POST-002,P157,fin_p157_save,2026-06-17T18:45:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 464,200원, 보유 종목 2개","{'like_count': 28, 'comment_count': 1, 'save_count': 16}"
P158-POST-001,P158,fin_p158_folio,2026-06-07T16:11:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 17.1% 달성,"{'like_count': 3, 'comment_count': 11, 'save_count': 14}"
P158-POST-002,P158,fin_p158_folio,2026-06-17T08:04:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 318,200원, 보유 종목 2개","{'like_count': 27, 'comment_count': 6, 'save_count': 8}"
P159-POST-001,P159,fin_p159_folio,2026-06-20T23:29:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 12.0% 달성,"{'like_count': 5, 'comment_count': 4, 'save_count': 20}"
P159-POST-002,P159,fin_p159_folio,2026-06-13T11:24:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 581,200원, 보유 종목 2개","{'like_count': 19, 'comment_count': 7, 'save_count': 13}"
P160-POST-001,P160,fin_p160_folio,2026-06-13T16:21:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 24.6% 달성,"{'like_count': 60, 'comment_count': 14, 'save_count': 1}"
P160-POST-002,P160,fin_p160_folio,2026-06-10T14:16:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 575,100원, 보유 종목 1개","{'like_count': 43, 'comment_count': 0, 'save_count': 19}"
P160-POST-003,P160,fin_p160_folio,2026-06-23T09:08:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 73, 'comment_count': 3, 'save_count': 15}"
P161-POST-001,P161,fin_p161_flow,2026-06-18T11:25:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 13.4% 달성,"{'like_count': 61, 'comment_count': 11, 'save_count': 19}"
P161-POST-002,P161,fin_p161_flow,2026-06-22T19:01:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 318,200원, 보유 종목 2개","{'like_count': 59, 'comment_count': 10, 'save_count': 20}"
P161-POST-003,P161,fin_p161_flow,2026-06-16T18:48:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 카페/간식,"{'like_count': 23, 'comment_count': 13, 'save_count': 8}"
P162-POST-001,P162,fin_p162_young,2026-06-22T16:33:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 11.4% 달성,"{'like_count': 16, 'comment_count': 8, 'save_count': 11}"
P163-POST-001,P163,fin_p163_young,2026-06-29T10:58:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 26.5% 달성,"{'like_count': 28, 'comment_count': 11, 'save_count': 15}"
P164-POST-001,P164,fin_p164_daily,2026-06-19T22:34:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 19.9% 달성,"{'like_count': 72, 'comment_count': 12, 'save_count': 17}"
P165-POST-001,P165,fin_p165_daily,2026-06-29T16:57:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 20.5% 달성,"{'like_count': 71, 'comment_count': 7, 'save_count': 7}"
P165-POST-002,P165,fin_p165_daily,2026-06-15T13:54:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 115,100원, 보유 종목 1개","{'like_count': 19, 'comment_count': 3, 'save_count': 2}"
P165-POST-003,P165,fin_p165_daily,2026-06-21T22:20:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 74, 'comment_count': 0, 'save_count': 5}"
P167-POST-001,P167,fin_p167_daily,2026-06-10T16:02:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 27.1% 달성,"{'like_count': 68, 'comment_count': 3, 'save_count': 11}"
P167-POST-002,P167,fin_p167_daily,2026-06-22T08:54:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 628,300원, 보유 종목 3개","{'like_count': 5, 'comment_count': 1, 'save_count': 0}"
P167-POST-003,P167,fin_p167_daily,2026-06-19T08:22:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 1, 'comment_count': 9, 'save_count': 12}"
P168-POST-001,P168,fin_p168_folio,2026-06-24T16:20:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 28.2% 달성,"{'like_count': 25, 'comment_count': 0, 'save_count': 0}"
P168-POST-002,P168,fin_p168_folio,2026-06-29T12:26:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 470,200원, 보유 종목 2개","{'like_count': 47, 'comment_count': 3, 'save_count': 17}"
P168-POST-003,P168,fin_p168_folio,2026-06-25T19:30:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 17, 'comment_count': 13, 'save_count': 6}"
P169-POST-001,P169,fin_p169_daily,2026-06-24T16:59:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 19.3% 달성,"{'like_count': 22, 'comment_count': 7, 'save_count': 7}"
P169-POST-002,P169,fin_p169_daily,2026-06-29T09:36:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,007,400원, 보유 종목 4개","{'like_count': 18, 'comment_count': 12, 'save_count': 0}"
P169-POST-003,P169,fin_p169_daily,2026-06-16T08:16:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 45, 'comment_count': 10, 'save_count': 19}"
P170-POST-001,P170,fin_p170_daily,2026-06-09T11:03:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 30.6% 달성,"{'like_count': 55, 'comment_count': 9, 'save_count': 9}"
P170-POST-002,P170,fin_p170_daily,2026-06-28T23:44:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,024,400원, 보유 종목 4개","{'like_count': 44, 'comment_count': 12, 'save_count': 7}"
P172-POST-001,P172,fin_p172_young,2026-06-29T11:59:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 19.7% 달성,"{'like_count': 30, 'comment_count': 13, 'save_count': 19}"
P172-POST-002,P172,fin_p172_young,2026-06-26T20:35:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 2,059,400원, 보유 종목 4개","{'like_count': 75, 'comment_count': 12, 'save_count': 16}"
P172-POST-003,P172,fin_p172_young,2026-06-19T14:06:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 47, 'comment_count': 5, 'save_count': 14}"
P173-POST-001,P173,fin_p173_flow,2026-06-11T19:36:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 13.2% 달성,"{'like_count': 27, 'comment_count': 0, 'save_count': 8}"
P173-POST-002,P173,fin_p173_flow,2026-06-27T10:16:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,532,305원, 보유 종목 3개","{'like_count': 63, 'comment_count': 5, 'save_count': 8}"
P173-POST-003,P173,fin_p173_flow,2026-06-12T10:15:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 76, 'comment_count': 12, 'save_count': 3}"
P174-POST-001,P174,fin_p174_daily,2026-06-20T13:20:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 19.9% 달성,"{'like_count': 66, 'comment_count': 9, 'save_count': 3}"
P174-POST-002,P174,fin_p174_daily,2026-06-24T23:14:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,268,300원, 보유 종목 3개","{'like_count': 66, 'comment_count': 6, 'save_count': 1}"
P174-POST-003,P174,fin_p174_daily,2026-06-10T11:38:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 44, 'comment_count': 8, 'save_count': 17}"
P175-POST-001,P175,fin_p175_save,2026-06-12T14:14:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 15.8% 달성,"{'like_count': 48, 'comment_count': 14, 'save_count': 19}"
P175-POST-002,P175,fin_p175_save,2026-06-30T08:55:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 2,019,349원, 보유 종목 3개","{'like_count': 44, 'comment_count': 1, 'save_count': 8}"
P176-POST-001,P176,fin_p176_flow,2026-06-17T16:02:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 20.6% 달성,"{'like_count': 43, 'comment_count': 10, 'save_count': 4}"
P176-POST-002,P176,fin_p176_flow,2026-06-23T12:20:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,527,300원, 보유 종목 3개","{'like_count': 70, 'comment_count': 14, 'save_count': 13}"
P177-POST-001,P177,fin_p177_folio,2026-06-24T18:34:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 16.3% 달성,"{'like_count': 76, 'comment_count': 12, 'save_count': 15}"
P177-POST-002,P177,fin_p177_folio,2026-06-07T15:38:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,699,400원, 보유 종목 4개","{'like_count': 64, 'comment_count': 7, 'save_count': 18}"
P177-POST-003,P177,fin_p177_folio,2026-06-30T14:15:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 10, 'comment_count': 0, 'save_count': 11}"
P178-POST-001,P178,fin_p178_daily,2026-06-25T22:41:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 23.9% 달성,"{'like_count': 66, 'comment_count': 5, 'save_count': 17}"
P178-POST-002,P178,fin_p178_daily,2026-06-15T08:41:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,816,400원, 보유 종목 4개","{'like_count': 71, 'comment_count': 12, 'save_count': 15}"
P178-POST-003,P178,fin_p178_daily,2026-06-24T14:44:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 48, 'comment_count': 14, 'save_count': 9}"
P179-POST-001,P179,fin_p179_save,2026-06-16T23:26:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 33.8% 달성,"{'like_count': 79, 'comment_count': 9, 'save_count': 4}"
P179-POST-002,P179,fin_p179_save,2026-06-08T17:39:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 2,430,362원, 보유 종목 3개","{'like_count': 17, 'comment_count': 1, 'save_count': 8}"
P179-POST-003,P179,fin_p179_save,2026-06-17T15:27:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 50, 'comment_count': 3, 'save_count': 8}"
P180-POST-001,P180,fin_p180_save,2026-06-26T17:39:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 24.5% 달성,"{'like_count': 53, 'comment_count': 2, 'save_count': 7}"
P180-POST-002,P180,fin_p180_save,2026-06-09T23:09:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,030,400원, 보유 종목 4개","{'like_count': 0, 'comment_count': 13, 'save_count': 2}"
P180-POST-003,P180,fin_p180_save,2026-06-25T21:29:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 12, 'comment_count': 2, 'save_count': 19}"
P181-POST-001,P181,fin_p181_flow,2026-06-16T10:44:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 20.3% 달성,"{'like_count': 63, 'comment_count': 12, 'save_count': 10}"
P181-POST-002,P181,fin_p181_flow,2026-06-30T10:09:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 994,400원, 보유 종목 4개","{'like_count': 63, 'comment_count': 7, 'save_count': 19}"
P181-POST-003,P181,fin_p181_flow,2026-06-23T14:20:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 식비,"{'like_count': 35, 'comment_count': 3, 'save_count': 15}"
P182-POST-001,P182,fin_p182_save,2026-06-17T14:02:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 20.1% 달성,"{'like_count': 66, 'comment_count': 0, 'save_count': 3}"
P182-POST-002,P182,fin_p182_save,2026-06-12T15:59:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 775,300원, 보유 종목 3개","{'like_count': 78, 'comment_count': 12, 'save_count': 13}"
P183-POST-001,P183,fin_p183_daily,2026-06-24T14:28:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 26.7% 달성,"{'like_count': 10, 'comment_count': 2, 'save_count': 19}"
P183-POST-002,P183,fin_p183_daily,2026-06-30T23:58:00+09:00,investment_trade,public,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,347,300원, 보유 종목 3개","{'like_count': 30, 'comment_count': 4, 'save_count': 2}"
P183-POST-003,P183,fin_p183_daily,2026-06-11T21:05:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 35, 'comment_count': 0, 'save_count': 12}"
P184-POST-001,P184,fin_p184_folio,2026-06-29T17:16:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 25.8% 달성,"{'like_count': 41, 'comment_count': 10, 'save_count': 7}"
P184-POST-002,P184,fin_p184_folio,2026-06-22T20:31:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 1,956,400원, 보유 종목 4개","{'like_count': 49, 'comment_count': 2, 'save_count': 18}"
P185-POST-001,P185,fin_p185_daily,2026-06-30T19:49:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 25.6% 달성,"{'like_count': 41, 'comment_count': 13, 'save_count': 19}"
P185-POST-002,P185,fin_p185_daily,2026-06-16T13:06:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 2,299,342원, 보유 종목 3개","{'like_count': 37, 'comment_count': 7, 'save_count': 2}"
P186-POST-001,P186,fin_p186_save,2026-06-07T21:53:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 35.2% 달성,"{'like_count': 9, 'comment_count': 5, 'save_count': 16}"
P186-POST-002,P186,fin_p186_save,2026-06-18T09:17:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 152,100원, 보유 종목 1개","{'like_count': 19, 'comment_count': 5, 'save_count': 2}"
P186-POST-003,P186,fin_p186_save,2026-06-25T15:14:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 21, 'comment_count': 1, 'save_count': 3}"
P187-POST-001,P187,fin_p187_young,2026-06-18T17:12:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 53.2% 달성,"{'like_count': 78, 'comment_count': 7, 'save_count': 19}"
P187-POST-002,P187,fin_p187_young,2026-06-15T18:34:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 747,300원, 보유 종목 3개","{'like_count': 31, 'comment_count': 10, 'save_count': 9}"
P187-POST-003,P187,fin_p187_young,2026-06-21T16:08:00+09:00,spend_pattern,challenge_group,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 54, 'comment_count': 10, 'save_count': 16}"
P189-POST-001,P189,fin_p189_daily,2026-06-09T09:11:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 47.2% 달성,"{'like_count': 17, 'comment_count': 5, 'save_count': 19}"
P189-POST-002,P189,fin_p189_daily,2026-06-18T23:53:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 548,200원, 보유 종목 2개","{'like_count': 5, 'comment_count': 0, 'save_count': 2}"
P189-POST-003,P189,fin_p189_daily,2026-06-11T12:20:00+09:00,spend_pattern,followers,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 52, 'comment_count': 10, 'save_count': 1}"
P190-POST-001,P190,fin_p190_daily,2026-06-27T18:37:00+09:00,saving_milestone,public,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 46.4% 달성,"{'like_count': 21, 'comment_count': 0, 'save_count': 0}"
P190-POST-002,P190,fin_p190_daily,2026-06-30T23:28:00+09:00,investment_trade,followers,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 263,200원, 보유 종목 2개","{'like_count': 23, 'comment_count': 4, 'save_count': 20}"
P190-POST-003,P190,fin_p190_daily,2026-06-17T18:41:00+09:00,spend_pattern,public,derived_from_ledger,소비 카테고리 회고,가장 큰 소비 카테고리는 생활,"{'like_count': 70, 'comment_count': 8, 'save_count': 15}"
P191-POST-001,P191,fin_p191_daily,2026-06-16T11:02:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 51.0% 달성,"{'like_count': 43, 'comment_count': 5, 'save_count': 7}"
P192-POST-001,P192,fin_p192_save,2026-06-19T14:51:00+09:00,saving_milestone,challenge_group,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 50.1% 달성,"{'like_count': 46, 'comment_count': 13, 'save_count': 20}"
P192-POST-002,P192,fin_p192_save,2026-06-24T17:26:00+09:00,investment_trade,challenge_group,derived_from_ledger,포트폴리오 업데이트,"6월 투자 매수 390,100원, 보유 종목 1개","{'like_count': 5, 'comment_count': 5, 'save_count': 2}"
P193-POST-001,P193,fin_p193_folio,2026-06-08T22:27:00+09:00,saving_milestone,followers,derived_from_ledger,이번 달 저축률 기록,6월 수입 대비 저축률 31.3% 달성,"{'like_count': 24, 'comment_count': 8, 'save_count': 5}"
